baseline_label,baseline_az_deg,baseline_el_deg,path_label,session_index,gaze_shift_az_deg,gaze_shift_el_deg,gaze_shift_magnitude_deg,effective_center_az_deg,effective_center_el_deg,effective_center_radius_deg,scenario,center_az_deg,center_el_deg,center_displacement_cm,max_orientation_error_deg,median_orientation_error_deg,orientation_error_horizontal_deg,orientation_error_oblique_45_deg,orientation_error_vertical_deg,jacobian_det,jacobian_scale_major,jacobian_scale_minor,patch_mean_displacement_cm,patch_median_displacement_cm,patch_max_displacement_cm,patch_mean_radial_error_cm,patch_mean_abs_tangential_error_cm,patch_max_abs_tangential_error_cm,patch_mean_normalized_error,patch_p95_displacement_cm,patch_corner_displacement_cm,patch_center_displacement_cm
centered,0.0,0.0,horizontal,11,5.5,0.0,5.5,5.5,0.0,5.5,exact_distance_plus_5cm,5.5,0.0,0.4814452409876928,1.9895196601282805e-13,1.2789769243681803e-13,0.0,1.8474111129762605e-13,0.0,1.7777777777777892,1.333333333333342,1.3333333333333335,0.5306420193861069,0.5254645211267522,0.9087111538933367,0.5306420193861069,7.594394410712979e-17,4.163336342344337e-16,0.3333333333333333,0.836900155745445,0.37345730803347504,0.4814452409876928
centered,0.0,0.0,horizontal,11,5.5,0.0,5.5,5.5,0.0,5.5,planar_no_correction,5.5,0.0,0.004439090067757334,0.13219264531980457,0.09311894351171901,0.0,0.13219264531980457,0.0,0.9862509456190174,0.995395613922118,0.9908130313463326,0.008063677817855514,0.005547142257486688,0.028220996957205563,-0.007923617720670817,0.0012632238783741063,0.006009038429472141,0.004097876165091267,0.022543700488920303,0.0020661336205418496,0.004439090067757334
centered,0.0,0.0,horizontal,12,6.0,0.0,6.0,6.0,0.0,6.0,exact_true_distance,6.0,0.0,2.220446049250313e-16,1.4210854715202004e-13,8.526512829121202e-14,0.0,1.2789769243681803e-13,0.0,0.9999999999999951,0.9999999999999998,0.9999999999999953,1.1676218271168466e-16,1.1102230246251565e-16,4.965068306494546e-16,3.0845127673487936e-17,4.762346043820424e-17,3.121465642018263e-16,7.027067806740477e-17,3.1401849173675503e-16,0.0,2.220446049250313e-16
centered,0.0,0.0,horizontal,12,6.0,0.0,6.0,6.0,0.0,6.0,exact_distance_minus_5cm,6.0,0.0,0.525521176328382,5.684341886080802e-14,2.842170943040401e-14,0.0,5.684341886080802e-14,0.0,0.44444444444444353,0.6666666666666666,0.6666666666666654,0.5704075439771836,0.5652231335161632,0.9504340015281165,-0.5704075439771836,3.8816114708739813e-17,2.7755575615628914e-16,0.33333333333333337,0.8813041044751202,0.390998146949499,0.525521176328382
centered,0.0,0.0,horizontal,12,6.0,0.0,6.0,6.0,0.0,6.0,exact_distance_plus_5cm,6.0,0.0,0.5255211763283829,5.684341886080802e-14,2.842170943040401e-14,0.0,5.684341886080802e-14,0.0,1.7777777777777741,1.3333333333333333,1.3333333333333308,0.5704075439771836,0.5652231335161636,0.9504340015281167,0.5704075439771836,7.316590984340014e-17,4.718447854656915e-16,0.33333333333333337,0.8813041044751196,0.3909981469494991,0.5255211763283829
centered,0.0,0.0,horizontal,12,6.0,0.0,6.0,6.0,0.0,6.0,planar_no_correction,6.0,0.0,0.005767202190249954,0.15736604494486528,0.11085171335750488,0.0,0.15736604494486528,0.0,0.9836544227228686,0.9945213124618951,0.9890732459899467,0.009698232768169451,0.007011202500431899,0.03231236364949013,-0.00954794813975905,0.0014296258921162684,0.00653860036271579,0.00467303436635352,0.026207873760237456,0.002353617077113386,0.005767202190249954
centered,0.0,0.0,horizontal,13,6.5,0.0,6.5,6.5,0.0,6.5,exact_true_distance,6.5,0.0,0.0,4.263256414560601e-14,1.4210854715202004e-14,0.0,2.842170943040401e-14,0.0,1.000000000000001,1.0000000000000009,1.0000000000000002,1.0233931083519839e-16,2.7755575615628914e-17,4.965068306494546e-16,-1.4887414722401558e-18,4.9163002633962315e-17,3.6853988242309197e-16,5.198969632107643e-17,4.440892098500626e-16,0.0,0.0
centered,0.0,0.0,horizontal,13,6.5,0.0,6.5,6.5,0.0,6.5,exact_distance_minus_5cm,6.5,0.0,0.5696780415082277,5.684341886080802e-14,4.263256414560601e-14,0.0,5.684341886080802e-14,0.0,0.44444444444444364,0.6666666666666667,0.6666666666666654,0.6109880622034782,0.6073609782988947,0.9925760244600937,-0.6109880622034782,4.086352183327163e-17,2.7755575615628914e-16,0.33333333333333337,0.924623967361623,0.41247297499322017,0.5696780415082277
centered,0.0,0.0,horizontal,13,6.5,0.0,6.5,6.5,0.0,6.5,exact_distance_plus_5cm,6.5,0.0,0.5696780415082272,5.684341886080802e-14,4.263256414560601e-14,0.0,5.684341886080802e-14,0.0,1.7777777777777746,1.3333333333333335,1.3333333333333308,0.6109880622034782,0.6073609782988945,0.992576024460094,0.6109880622034782,8.14752456129214e-17,4.163336342344337e-16,0.33333333333333337,0.9246239673616236,0.41247297499322005,0.5696780415082272
centered,0.0,0.0,horizontal,13,6.5,0.0,6.5,6.5,0.0,6.5,planar_no_correction,6.5,0.0,0.007338103830211162,0.18474505937973618,0.13013826946538387,0.0,0.18474505937972197,0.0,0.9808381463652233,0.993571274439117,0.987184484493997,0.011578407395643912,0.008648995783319941,0.036821767220737336,-0.011418582356617536,0.0016079121875470159,0.007094422730702368,0.00529988646969916,0.03027059910675363,0.002735665970730624,0.007338103830211162
centered,0.0,0.0,horizontal,14,7.0,0.0,7.0,7.0,0.0,7.0,exact_true_distance,7.0,0.0,2.220446049250313e-16,4.263256414560601e-14,2.842170943040401e-14,0.0,2.842170943040401e-14,0.0,1.0000000000000007,1.0000000000000009,0.9999999999999998,1.3442151732437666e-16,1.1102230246251565e-16,4.965068306494546e-16,3.4334303844792414e-17,5.050917720923218e-17,3.253556323348892e-16,7.127021005586427e-17,4.440892098500626e-16,1.1102230246251565e-16,2.220446049250313e-16
centered,0.0,0.0,horizontal,14,7.0,0.0,7.0,7.0,0.0,7.0,exact_distance_minus_5cm,7.0,0.0,0.6139228045145229,1.9895196601282805e-13,1.3500311979441904e-13,0.0,1.9895196601282805e-13,0.0,0.4444444444444473,0.666666666666671,0.6666666666666666,0.6522266953257257,0.6496250754517428,1.035111308261867,-0.6522266953257257,4.0064785384487544e-17,2.7755575615628914e-16,0.33333333333333337,0.9672420854377213,0.4373146592980149,0.6139228045145229
centered,0.0,0.0,horizontal,14,7.0,0.0,7.0,7.0,0.0,7.0,exact_distance_plus_5cm,7.0,0.0,0.6139228045145233,1.9895196601282805e-13,1.3500311979441904e-13,0.0,1.9895196601282805e-13,0.0,1.7777777777777892,1.333333333333342,1.3333333333333333,0.6522266953257257,0.6496250754517428,1.0351113082618677,0.6522266953257257,7.499247769139475e-17,4.718447854656915e-16,0.33333333333333337,0.9672420854377216,0.4373146592980149,0.6139228045145233
centered,0.0,0.0,horizontal,14,7.0,0.0,7.0,7.0,0.0,7.0,planar_no_correction,7.0,0.0,0.009172698949522662,0.21433384612009831,0.1509815843027127,0.0,0.21433384612009831,0.0,0.9778036126012849,0.9925455722020965,0.9851473221848095,0.013725135408178017,0.010497287013893443,0.041771731070356075,-0.01355633048265515,0.0017985174685103496,0.0076767029067959895,0.005978612697598106,0.034754231559227994,0.003225143061604345,0.009172698949522662
centered,0.0,0.0,horizontal,15,7.5,0.0,7.5,7.5,0.0,7.5,exact_true_distance,7.5,0.0,0.0,4.263256414560601e-14,1.4210854715202004e-14,0.0,2.842170943040401e-14,0.0,1.0000000000000009,1.0000000000000009,1.0,1.1612950987729706e-16,2.7755575615628914e-17,4.965068306494546e-16,1.4070220338211285e-17,5.3193907718911656e-17,3.6853988242309197e-16,5.3509697108227403e-17,4.441434166503682e-16,1.1102230246251565e-16,0.0
centered,0.0,0.0,horizontal,15,7.5,0.0,7.5,7.5,0.0,7.5,exact_distance_minus_5cm,7.5,0.0,0.6582624879369792,1.9895196601282805e-13,1.2789769243681803e-13,0.0,1.8474111129762605e-13,0.0,0.44444444444444736,0.666666666666671,0.6666666666666667,0.6940105347121772,0.691383200339703,1.0780189953497026,-0.694010534712177,4.3336096163099365e-17,2.7755575615628914e-16,0.33333333333333337,1.0118666290496345,0.4649977705876839,0.6582624879369792
centered,0.0,0.0,horizontal,15,7.5,0.0,7.5,7.5,0.0,7.5,exact_distance_plus_5cm,7.5,0.0,0.6582624879369792,1.9895196601282805e-13,1.2789769243681803e-13,0.0,1.8474111129762605e-13,0.0,1.7777777777777892,1.333333333333342,1.3333333333333335,0.6940105347121772,0.6913832003397027,1.0780189953497035,0.6940105347121772,8.592711775769471e-17,4.440892098500626e-16,0.33333333333333337,1.0118666290496352,0.4649977705876841,0.6582624879369792
centered,0.0,0.0,horizontal,15,7.5,0.0,7.5,7.5,0.0,7.5,planar_no_correction,7.5,0.0,0.011292055317317029,0.24613689585805787,0.1733848765659758,0.0,0.24613689585805787,0.0,0.9745524324974907,0.9914442838612135,0.9829623795923892,0.016159591587752015,0.012691150264438605,0.04718507024446264,-0.015982221757043807,0.002001784162004673,0.008285616615527331,0.0067093060805931744,0.03968140384452575,0.0038383469305792615,0.011292055317317029
centered,0.0,0.0,horizontal,16,8.0,0.0,8.0,8.0,0.0,8.0,exact_true_distance,8.0,0.0,0.0,4.263256414560601e-14,1.4210854715202004e-14,0.0,2.842170943040401e-14,0.0,1.000000000000001,1.0000000000000009,1.0000000000000002,1.3535539989232101e-16,1.1102230246251565e-16,4.965068306494546e-16,5.000331106206483e-17,5.0083288917030534e-17,3.253556323348892e-16,6.429040384953091e-17,4.449557262054371e-16,2.220446049250313e-16,0.0
centered,0.0,0.0,horizontal,16,8.0,0.0,8.0,8.0,0.0,8.0,exact_distance_minus_5cm,8.0,0.0,0.7027041735119572,5.684341886080802e-14,4.263256414560601e-14,0.0,5.684341886080802e-14,0.0,0.44444444444444364,0.6666666666666667,0.6666666666666654,0.736257269321695,0.734198072069378,1.1212824318368781,-0.736257269321695,4.2415588524448976e-17,2.7755575615628914e-16,0.33333333333333337,1.0562762916994002,0.49506130429785533,0.7027041735119572
centered,0.0,0.0,horizontal,16,8.0,0.0,8.0,8.0,0.0,8.0,exact_distance_plus_5cm,8.0,0.0,0.702704173511957,5.684341886080802e-14,4.263256414560601e-14,0.0,5.684341886080802e-14,0.0,1.7777777777777746,1.3333333333333335,1.3333333333333308,0.7362572693216951,0.734198072069378,1.1212824318368788,0.7362572693216951,8.030500383912145e-17,4.996003610813204e-16,0.3333333333333334,1.056276291699401,0.4950613042978556,0.702704173511957
centered,0.0,0.0,horizontal,16,8.0,0.0,8.0,8.0,0.0,8.0,planar_no_correction,8.0,0.0,0.013717418142676241,0.28015903259120023,0.19735161316369698,0.0,0.28015903259120023,0.0,0.9710863310631376,0.9902674932829629,0.9806303222614776,0.018903155591850972,0.015178245664666414,0.05308490805457208,-0.01871750383035723,0.0022179804558242647,0.008921322872333404,0.007491996195408219,0.04514271449227528,0.004593909233150734,0.013717418142676241
centered,0.0,0.0,horizontal,17,8.5,0.0,8.5,8.5,0.0,8.5,exact_true_distance,8.5,0.0,0.0,4.263256414560601e-14,1.4210854715202004e-14,0.0,2.842170943040401e-14,0.0,1.0000000000000009,1.0000000000000009,1.0,1.147134156172161e-16,2.7755575615628914e-17,4.965068306494546e-16,1.1550395392508087e-17,5.384597900208398e-17,3.6853988242309197e-16,4.939574289650725e-17,4.441434166503682e-16,2.220446049250313e-16,0.0
centered,0.0,0.0,horizontal,17,8.5,0.0,8.5,8.5,0.0,8.5,exact_distance_minus_5cm,8.5,0.0,0.7472550067456389,5.684341886080802e-14,4.263256414560601e-14,0.0,5.684341886080802e-14,0.0,0.44444444444444364,0.6666666666666667,0.6666666666666654,0.7789063453279174,0.7767156565106156,1.1648884808126874,-0.7789063453279174,4.4029572769795626e-17,2.7755575615628914e-16,0.33333333333333337,1.100696806171064,0.5271148985505326,0.7472550067456389
centered,0.0,0.0,horizontal,17,8.5,0.0,8.5,8.5,0.0,8.5,exact_distance_plus_5cm,8.5,0.0,0.7472550067456392,5.684341886080802e-14,4.263256414560601e-14,0.0,5.684341886080802e-14,0.0,1.7777777777777746,1.3333333333333335,1.3333333333333308,0.7789063453279176,0.7767156565106158,1.1648884808126874,0.7789063453279176,8.701067495565762e-17,4.996003610813204e-16,0.33333333333333337,1.100696806171064,0.5271148985505327,0.7472550067456392
centered,0.0,0.0,horizontal,17,8.5,0.0,8.5,8.5,0.0,8.5,planar_no_correction,8.5,0.0,0.016470223944146767,0.31640541373195674,0.2228855113625272,0.0,0.31640541373195674,0.0,0.9674071461064814,0.9890152900835706,0.978151860548826,0.021977404463839043,0.018035823346746208,0.059494692504358446,-0.021783648488412133,0.0024473171244723036,0.009583967850149658,0.008326674743341754,0.05113941662852726,0.00551180873608695,0.016470223944146767
centered,0.0,0.0,horizontal,18,9.0,0.0,9.0,9.0,0.0,9.0,exact_true_distance,9.0,0.0,0.0,4.263256414560601e-14,1.4210854715202004e-14,0.0,2.842170943040401e-14,0.0,1.0000000000000009,1.0000000000000009,1.0,1.5011877556007143e-16,1.1102230246251565e-16,4.965068306494546e-16,4.270885935162963e-17,5.094743475747268e-17,3.253556323348892e-16,6.390166235213475e-17,4.577566798522237e-16,3.1401849173675503e-16,0.0
centered,0.0,0.0,horizontal,18,9.0,0.0,9.0,9.0,0.0,9.0,exact_distance_minus_5cm,9.0,0.0,0.7919222016226815,5.684341886080802e-14,4.263256414560601e-14,0.0,5.684341886080802e-14,0.0,0.44444444444444364,0.6666666666666667,0.6666666666666654,0.8219129529860674,0.819229923978947,1.2088269670774914,-0.8219129529860674,4.181292433053437e-17,2.7755575615628914e-16,0.3333333333333333,1.145377788294527,0.5608353767286972,0.7919222016226815
centered,0.0,0.0,horizontal,18,9.0,0.0,9.0,9.0,0.0,9.0,exact_distance_plus_5cm,9.0,0.0,0.7919222016226812,5.684341886080802e-14,4.263256414560601e-14,0.0,5.684341886080802e-14,0.0,1.7777777777777746,1.3333333333333335,1.3333333333333308,0.8219129529860674,0.8192299239789483,1.2088269670774903,0.8219129529860674,8.000160782369184e-17,4.996003610813204e-16,0.3333333333333334,1.1453777882945266,0.5608353767286969,0.7919222016226812
centered,0.0,0.0,horizontal,18,9.0,0.0,9.0,9.0,0.0,9.0,planar_no_correction,9.0,0.0,0.019572114675699304,0.354881530212964,0.24999054109774477,0.0,0.354881530212964,0.0,0.9635168270161605,0.9876877696221693,0.975527749406824,0.02540412025728922,0.021222152174728965,0.0664382128031436,-0.025202360336739355,0.0026899616122265,0.010273687922406485,0.00921331621950314,0.057496334712330406,0.006612678482317543,0.019572114675699304
centered,0.0,0.0,horizontal,19,9.5,0.0,9.5,9.5,0.0,9.5,exact_true_distance,9.5,0.0,0.0,4.263256414560601e-14,1.4210854715202004e-14,0.0,2.842170943040401e-14,0.0,1.0000000000000009,1.0000000000000009,1.0,1.1135221474767606e-16,2.7755575615628914e-17,4.965068306494546e-16,6.7926285556854975e-18,5.442492344331638e-17,3.6853988242309197e-16,4.4527568690489775e-17,4.441434166503682e-16,0.0,0.0
centered,0.0,0.0,horizontal,19,9.5,0.0,9.5,9.5,0.0,9.5,exact_distance_minus_5cm,9.5,0.0,0.8367130454070977,5.684341886080802e-14,2.842170943040401e-14,0.0,5.684341886080802e-14,0.0,0.44444444444444353,0.6666666666666666,0.6666666666666654,0.8652438560397474,0.8619096990781486,1.2530902261470647,-0.8652438560397476,4.436186364383759e-17,2.7755575615628914e-16,0.33333333333333337,1.1903174400444885,0.5959587994842985,0.8367130454070977
centered,0.0,0.0,horizontal,19,9.5,0.0,9.5,9.5,0.0,9.5,exact_distance_plus_5cm,9.5,0.0,0.8367130454070981,5.684341886080802e-14,2.842170943040401e-14,0.0,5.684341886080802e-14,0.0,1.7777777777777741,1.3333333333333333,1.3333333333333308,0.8652438560397476,0.861909699078148,1.2530902261470647,0.8652438560397476,8.717166059649783e-17,4.996003610813204e-16,0.33333333333333337,1.1903174400444885,0.5959587994842983,0.8367130454070981
centered,0.0,0.0,horizontal,19,9.5,0.0,9.5,9.5,0.0,9.5,planar_no_correction,9.5,0.0,0.02304495212937363,0.395593206583726,0.27867092745041333,0.0,0.395593206583726,0.0,0.9594174334688423,0.9862850329935372,0.9727587881536159,0.02920530448835903,0.024738662854487174,0.07393961615865685,-0.028995587115652824,0.0029460491354485765,0.010990612071512994,0.010151892061316725,0.06450800536473136,0.00791740759379576,0.02304495212937363
centered,0.0,0.0,horizontal,20,10.0,0.0,10.0,10.0,0.0,10.0,exact_true_distance,10.0,0.0,0.0,4.263256414560601e-14,1.4210854715202004e-14,0.0,2.842170943040401e-14,0.0,1.0000000000000009,1.0000000000000009,1.0,1.5012050899411483e-16,1.1102230246251565e-16,4.965068306494546e-16,5.262475183506677e-17,5.105860805486055e-17,3.253556323348892e-16,5.82700894702588e-17,4.577566798522237e-16,3.1401849173675503e-16,0.0
centered,0.0,0.0,horizontal,20,10.0,0.0,10.0,10.0,0.0,10.0,exact_distance_minus_5cm,10.0,0.0,0.8816349035423248,5.684341886080802e-14,2.842170943040401e-14,0.0,5.684341886080802e-14,0.0,0.44444444444444353,0.6666666666666666,0.6666666666666654,0.9088744533256334,0.9059140596467992,1.2976727363406626,-0.9088744533256334,4.312557647892372e-17,2.7755575615628914e-16,0.3333333333333333,1.2355154389651777,0.6322712230463806,0.8816349035423248
centered,0.0,0.0,horizontal,20,10.0,0.0,10.0,10.0,0.0,10.0,exact_distance_plus_5cm,10.0,0.0,0.881634903542325,5.684341886080802e-14,2.842170943040401e-14,0.0,5.684341886080802e-14,0.0,1.7777777777777741,1.3333333333333333,1.3333333333333308,0.9088744533256335,0.9059140596467996,1.2976727363406633,0.9088744533256334,8.492611729862423e-17,4.996003610813204e-16,0.33333333333333337,1.235515438965178,0.6322712230463815,0.881634903542325
centered,0.0,0.0,horizontal,20,10.0,0.0,10.0,10.0,0.0,10.0,planar_no_correction,10.0,0.0,0.02691083263548011,0.43854660110329746,0.30893115329963905,0.0,0.43854660110326904,0.0,0.9551111340637473,0.984807187020399,0.9698458202295424,0.033403195049458816,0.028731900050439973,0.08202342498301125,-0.03318553115562162,0.0032156911423536047,0.011734863806385484,0.011142379131954115,0.0721349787980033,0.009446959892184343,0.02691083263548011
centered,0.0,0.0,vertical,0,0.0,0.0,0.0,0.0,0.0,0.0,exact_true_distance,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,1.0000000000000004,1.0000000000000002,1.0000000000000002,5.72926156272982e-17,1.3877787807814457e-17,2.482534153247273e-16,-1.2899129171815055e-17,2.6961103667143794e-17,2.2829272114827344e-16,6.718002972396541e-17,2.220446049250313e-16,2.220446049250313e-16,0.0
centered,0.0,0.0,vertical,0,0.0,0.0,0.0,0.0,0.0,0.0,exact_distance_minus_5cm,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.44444444444444453,0.6666666666666667,0.6666666666666667,0.2740670620042495,0.2844201808984751,0.49506130429785533,-0.2740670620042495,2.1278999449519193e-17,2.220446049250313e-16,0.33313503866745986,0.4270088825046732,0.49506130429785533,0.0
centered,0.0,0.0,vertical,0,0.0,0.0,0.0,0.0,0.0,0.0,exact_distance_plus_5cm,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,1.7777777777777781,1.3333333333333335,1.3333333333333335,0.27406706200424946,0.28442018089847493,0.4950613042978556,0.27406706200424946,4.1518815948230146e-17,4.163336342344337e-16,0.3331350386674598,0.4270088825046731,0.4950613042978556,0.0
centered,0.0,0.0,vertical,0,0.0,0.0,0.0,0.0,0.0,0.0,planar_no_correction,0.0,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.9999988148164304,0.9999994074080396,0.9999994074080396,0.0011122447102203646,0.00089259512743767,0.004593909233150734,-0.0010521678417889473,0.00033468489158785484,0.0018059715432498205,0.0011022230379497439,0.0030154819925004603,0.004593909233150734,0.0
centered,0.0,0.0,vertical,1,0.0,0.5,0.5,0.0,0.5,0.5,exact_true_distance,0.0,0.5,0.0,4.263256414560601e-14,0.0,0.0,1.4210854715202004e-14,0.0,1.0,1.0000000000000002,0.9999999999999998,5.866920210969016e-17,2.7755575615628914e-17,4.577566798522237e-16,4.395115503101629e-18,2.929479395886906e-17,3.0971724282513527e-16,6.995326353097019e-17,2.220446049250313e-16,2.220446049250313e-16,0.0
centered,0.0,0.0,vertical,1,0.0,0.5,0.5,0.0,0.5,0.5,exact_distance_minus_5cm,0.0,0.5,0.04363433895379394,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.44444444444444453,0.6666666666666667,0.6666666666666667,0.2764285637897088,0.2861370457062112,0.5271148985505326,-0.2764285637897088,2.5769570065648328e-17,3.0531133177191805e-16,0.33333333333333337,0.4391448725249869,0.46499777058768393,0.04363433895379394
centered,0.0,0.0,vertical,1,0.0,0.5,0.5,0.0,0.5,0.5,exact_distance_plus_5cm,0.0,0.5,0.043634338953793955,1.4210854715202004e-14,0.0,0.0,0.0,0.0,1.7777777777777781,1.3333333333333335,1.3333333333333335,0.2764285637897088,0.286137045706211,0.5271148985505327,0.2764285637897088,5.1058247127248356e-17,6.106226635438361e-16,0.3333333333333333,0.4391448725249872,0.464997770587684,0.043634338953793955
centered,0.0,0.0,vertical,1,0.0,0.5,0.5,0.0,0.5,0.5,planar_no_correction,0.0,0.5,3.322961807133984e-06,0.0021816827903649028,0.0015368123235219855,0.0,0.0021816827903649028,0.0,0.9999226627104854,0.9999994074080396,0.9999232552569675,0.0011593599205544144,0.0009169914912569706,0.005577932618305631,-0.0010969168281850566,0.00034822384089585944,0.002247159003232458,0.0011277903529415437,0.003213682123735753,0.00378707141977163,3.322961807133984e-06
centered,0.0,0.0,vertical,2,0.0,1.0,1.0,0.0,1.0,1.0,exact_true_distance,0.0,1.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,1.0000000000000004,1.0000000000000002,1.0000000000000002,6.066448501723799e-17,6.938893903907228e-18,4.577566798522237e-16,-1.658629807476555e-17,2.7871795202996585e-17,2.837693131969706e-16,6.845504015140704e-17,2.220446049250313e-16,1.1102230246251565e-16,0.0
centered,0.0,0.0,vertical,2,0.0,1.0,1.0,0.0,1.0,1.0,exact_distance_minus_5cm,0.0,1.0,0.08727532464108795,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.44444444444444453,0.6666666666666667,0.6666666666666667,0.2834887529302786,0.2865317909867572,0.5608353767286971,-0.28348875293027864,2.181149041537525e-17,2.220446049250313e-16,0.33313503866745986,0.4659263352617378,0.4373146592980149,0.08727532464108795
centered,0.0,0.0,vertical,2,0.0,1.0,1.0,0.0,1.0,1.0,exact_distance_plus_5cm,0.0,1.0,0.08727532464108789,1.4210854715202004e-14,0.0,0.0,0.0,0.0,1.7777777777777781,1.3333333333333335,1.3333333333333335,0.28348875293027853,0.286531790986757,0.5608353767286971,0.28348875293027853,4.200177287075076e-17,3.885780586188048e-16,0.3331350386674598,0.4659263352617379,0.4373146592980149,0.08727532464108789
centered,0.0,0.0,vertical,2,0.0,1.0,1.0,0.0,1.0,1.0,planar_no_correction,0.0,1.0,2.658612411438055e-05,0.00872706336133433,0.006147483388787123,0.0,0.00872706336133433,0.0,0.999694229588949,0.9999994074080396,0.9996948220000634,0.0013018793687803974,0.0009080727027069513,0.006756170364811189,-0.0012323824447001608,0.0003884789239776805,0.0027428104188897975,0.0012044617411400187,0.00393506050926479,0.0031409478323560914,2.658612411438055e-05
centered,0.0,0.0,vertical,3,0.0,1.5,1.5,0.0,1.5,1.5,exact_true_distance,0.0,1.5,0.0,2.842170943040401e-14,1.4210854715202004e-14,0.0,2.842170943040401e-14,0.0,1.000000000000001,1.0000000000000009,1.0000000000000002,6.029545348098368e-17,2.7755575615628914e-17,4.577566798522237e-16,-4.41111808450083e-18,2.9166767757033486e-17,3.0971724282513527e-16,6.896036999476646e-17,2.220446049250313e-16,0.0,0.0
centered,0.0,0.0,vertical,3,0.0,1.5,1.5,0.0,1.5,1.5,exact_distance_minus_5cm,0.0,1.5,0.13092960784593466,5.684341886080802e-14,4.263256414560601e-14,0.0,5.684341886080802e-14,0.0,0.44444444444444553,0.6666666666666682,0.6666666666666667,0.2952150539661012,0.29561844289937034,0.5959587994842985,-0.2952150539661012,2.4665373682962317e-17,3.0531133177191805e-16,0.33333333333333337,0.5023507619889419,0.41247297499322017,0.13092960784593466
centered,0.0,0.0,vertical,3,0.0,1.5,1.5,0.0,1.5,1.5,exact_distance_plus_5cm,0.0,1.5,0.1309296078459346,5.684341886080802e-14,4.263256414560601e-14,0.0,5.684341886080802e-14,0.0,1.7777777777777821,1.3333333333333364,1.3333333333333335,0.2952150539661012,0.2956184428993701,0.5959587994842984,0.2952150539661012,4.943600720801246e-17,6.106226635438361e-16,0.3333333333333333,0.5023507619889417,0.41247297499322005,0.1309296078459346
centered,0.0,0.0,vertical,3,0.0,1.5,1.5,0.0,1.5,1.5,planar_no_correction,0.0,1.5,8.974183907972666e-05,0.019637137755722733,0.01383271561465449,0.0,0.019637137755722733,0.0,0.9993135850336528,0.9999994074080396,0.9993141772192001,0.0015433220211960143,0.0009980217993734522,0.008146353964374324,-0.0014622202433218832,0.00045581911154901655,0.0032930122277009706,0.0013321407325268377,0.004953786345189098,0.002639244132429373,8.974183907972666e-05
centered,0.0,0.0,vertical,4,0.0,2.0,2.0,0.0,2.0,2.0,exact_true_distance,0.0,2.0,0.0,1.1368683772161603e-13,5.684341886080802e-14,0.0,8.526512829121202e-14,0.0,1.0000000000000038,1.0000000000000036,1.0000000000000002,6.576740531174004e-17,6.938893903907228e-18,4.577566798522237e-16,-8.440880184080529e-18,2.802784763795779e-17,2.837693131969706e-16,6.530267140377181e-17,2.220446049250313e-16,1.1102230246251565e-16,0.0
centered,0.0,0.0,vertical,4,0.0,2.0,2.0,0.0,2.0,2.0,exact_distance_minus_5cm,0.0,2.0,0.1746038474587387,5.684341886080802e-14,4.263256414560601e-14,0.0,5.684341886080802e-14,0.0,0.44444444444444553,0.6666666666666682,0.6666666666666667,0.3115196557654176,0.30965365077088214,0.6322712230463807,-0.3115196557654176,2.3927006849493308e-17,2.220446049250313e-16,0.33313503866745986,0.5409858651236366,0.3909981469494991,0.1746038474587387
centered,0.0,0.0,vertical,4,0.0,2.0,2.0,0.0,2.0,2.0,exact_distance_plus_5cm,0.0,2.0,0.17460384745873858,5.684341886080802e-14,4.263256414560601e-14,0.0,5.684341886080802e-14,0.0,1.7777777777777821,1.3333333333333364,1.3333333333333335,0.3115196557654176,0.3096536507708819,0.6322712230463815,0.3115196557654176,4.63587047657978e-17,3.885780586188048e-16,0.3331350386674598,0.5409858651236367,0.390998146949499,0.17460384745873858
centered,0.0,0.0,vertical,4,0.0,2.0,2.0,0.0,2.0,2.0,planar_no_correction,0.0,2.0,0.00021276677791715048,0.034913564186737744,0.02459368014815766,0.0,0.034913564186737744,0.0,0.9987808449907605,0.9999994074080394,0.9987814368606104,0.0018895470862376525,0.0011546050734204886,0.009766915122490293,-0.0017925211841428972,0.0005499047359864748,0.003897739530262627,0.0015106613708898492,0.006238389711325126,0.0022652607451289154,0.00021276677791715048
centered,0.0,0.0,vertical,5,0.0,2.5,2.5,0.0,2.5,2.5,exact_true_distance,0.0,2.5,0.0,1.1368683772161603e-13,5.684341886080802e-14,0.0,8.526512829121202e-14,0.0,1.0000000000000038,1.0000000000000036,1.0000000000000002,6.644871334985297e-17,2.7755575615628914e-17,4.577566798522237e-16,-1.1598032197674751e-17,2.944234615559933e-17,3.0971724282513527e-16,6.658871234459541e-17,2.220446049250313e-16,5.551115123125783e-17,0.0
